"Join_Count,N,10,0","TARGET_FID,N,10,0","JOIN_FID,N,10,0","globalid,C,254","CreationDa,D","Creator,C,254","EditDate,D","Editor,C,254","Facade_Mas,N,19,11","Window_Con,N,19,11","Paint_Cond,N,19,11","Garden_Con,N,19,11","Shed,C,254","is_there_a,C,254","Additional,C,254","SymbolID,C,20","Block_ID,N,19,11","Block_Name,C,254"
1,257,14,1a522cc7-7963-4e48-8cbb-2d5e572df4fd,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,4,5,No,,,,3500.03,East Gun Hill & Perry
1,258,14,1d55babf-8f06-44a9-80dd-053fd19044ad,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,3,4,No,,,,3500.03,East Gun Hill & Perry
1,259,14,0ea0a7c7-4b00-4854-8ef6-6e4c3d0c27ae,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,5,4,3,No,,,,3500.03,East Gun Hill & Perry
1,260,14,769b8d9a-7bf6-43c3-89e3-3a4ea4f879b1,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,3,4,No,,,,3500.03,East Gun Hill & Perry
1,261,14,cc5cf2d8-6320-41cb-808b-a85c4115e470,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,3500.03,East Gun Hill & Perry
1,262,76,592b07bf-38c2-499f-807f-748a84fd0cc1,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,3,0,4,No,,,,0,E Gunhill Rd & Putnam - Perry
0,263,-1,6d2a524c-132f-4c74-8a8c-cdf2e72dc2cf,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,4,0,4,No,,Loose bricks,,0,
1,264,76,c6b866c5-1f37-4327-832b-bc1d2555d84f,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,4,No,,,,0,E Gunhill Rd & Putnam - Perry
1,265,85,6b4dbe25-9197-4744-86f2-005b92168390,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,3,0,3,No,,,,0,Reservoir Pl & Williamsbridge Oval
1,266,85,67adcd86-cd3b-44a8-8e57-0c85cbb64d07,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,1,2,0,No,,,,0,Reservoir Pl & Williamsbridge Oval
1,267,80,30f75ad2-4cb1-416f-81a9-8c996ef52e84,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,5,4,0,No,,,,0,Putnam Pl & Williamsbridge Oval
1,268,85,fa60cccb-b4cf-4f9e-8fdc-8b23065953d2,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,3,0,5,No,,,,0,Reservoir Pl & Williamsbridge Oval
1,269,80,211a3d70-1183-4aec-87ae-9b25dee4129c,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,0,Putnam Pl & Williamsbridge Oval
1,270,85,dd28c714-37e7-4d36-8182-9b1e4ec51a4b,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,5,0,3,No,,,,0,Reservoir Pl & Williamsbridge Oval
1,271,85,31cbe3fa-6236-41cb-8f5f-11cf0ed077d0,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,4,0,No,,,,0,Reservoir Pl & Williamsbridge Oval
1,272,85,6deae612-d4fe-49ec-8d97-3a8e91fc4f12,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,4,3,No,,,,0,Reservoir Pl & Williamsbridge Oval
1,273,85,87a6003a-354a-4c8e-8497-024e2d35d8ed,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,2,4,0,No,,Boarded up windows. Doesn’t look vacant but doesn’t look like someone lives there either,,0,Reservoir Pl & Williamsbridge Oval
1,274,85,b2d28db5-4039-40bf-81e6-24728781d191,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,5,4,4,No,,,,0,Reservoir Pl & Williamsbridge Oval
1,275,85,50311860-be72-4f24-81ce-04a4142e3194,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,4,0,No,,,,0,Reservoir Pl & Williamsbridge Oval
1,276,85,072694d7-b820-42c4-8520-075dd37c8a20,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,4,2,No,,,,0,Reservoir Pl & Williamsbridge Oval
1,277,15,f40c1aaa-c911-4d7c-8dfa-b7dd464e9dc5,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,3300.2092,209th & Perry
1,278,15,e1dc7ac0-f1ad-4c67-8002-135bb2016fc3,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,5,No,,,,3300.2092,209th & Perry
1,279,15,3c0fba23-1a6e-46e8-8680-f1e425a0306f,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,3300.2092,209th & Perry
1,280,15,4abadf00-3f5b-4dc0-8532-dee3aa55b3b4,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,1,No,,,,3300.2092,209th & Perry
1,281,15,e9341c16-1e7d-414c-8148-fa471cb4c015,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,2,4,0,2,No,,Multiple cracks in facade,,3300.2092,209th & Perry
1,282,15,359f26db-1676-4e52-85fa-8bd779e5c6e4,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,2,2,2,5,No,,,,3300.2092,209th & Perry
1,283,15,ea58efc7-e4e0-4b25-8fa4-ffded0054ea9,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,2,4,3,3,No,,,,3300.2092,209th & Perry
1,284,15,3842a065-aae5-443c-8b2d-5f8fac163432,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,4,2,No,,,,3300.2092,209th & Perry
1,285,15,3ba385e0-d691-4286-80ce-654ded0cc3bc,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,4,No,,,,3300.2092,209th & Perry
1,286,15,04af029c-3aab-4cfe-8e02-033c92ab5177,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,5,0,No,,,,3300.2092,209th & Perry
1,287,15,80ab1687-be89-4775-8b04-a0e9b627f269,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,5,4,5,No,,,,3300.2092,209th & Perry
1,288,15,53b58239-f58d-4690-8479-15391133fdc2,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,3,0,No,,,,3300.2092,209th & Perry
1,289,15,7815d7c4-ca66-44c4-819f-dd38093d7dc7,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,3,No,,,,3300.2092,209th & Perry
1,290,15,597b15fb-9c33-46ad-8eb3-fde9754e8e8f,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,4,5,No,,,,3300.2092,209th & Perry
1,291,15,87ae48d5-05b0-40c8-8e21-9a317efe9120,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,4,0,No,,,,3300.2092,209th & Perry
1,292,15,ff946ad1-0473-45ae-81c5-5ea8708670df,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,0,5,No,,,,3300.2092,209th & Perry
1,293,15,a31d20cc-b409-4a65-8755-033581ca3e6c,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,4,4,No,,,,3300.2092,209th & Perry
1,294,15,ae0d04c3-210c-4f12-8bc5-352889f3606d,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,0,No,,,,3300.2092,209th & Perry
1,295,15,aa831140-af74-431a-8a05-0e97277b3de3,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,3,3,No,,,,3300.2092,209th & Perry
1,296,15,32d721f9-e95e-42b7-8591-fb454320179c,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,4,No,,,,3300.2092,209th & Perry
1,297,15,bfcf6d8e-3fb6-4cda-8732-7c14dafc4673,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,4,4,No,,,,3300.2092,209th & Perry
1,298,15,b1ebd101-90ae-401c-84a2-cbdffef9fd15,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,0,No,,Realtor’s Home,,3300.2092,209th & Perry
1,299,15,1d084f3e-88fa-4199-8b19-edfede437fac,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,5,4,3,No,,,,3300.2092,209th & Perry
1,300,15,0233f42c-6bf4-4295-8973-028b02a18da4,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,2,0,No,,Home for sale,,3300.2092,209th & Perry
1,301,15,dd169070-bb1d-436d-86cc-cfea0114c803,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,3300.2092,209th & Perry
1,302,15,12ad0517-bc1c-4fb9-870b-dda04040f39e,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,3,0,No,,,,3300.2092,209th & Perry
1,303,15,96f58f12-587e-4aef-8c41-a6718b65b416,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,2,0,No,,,,3300.2092,209th & Perry
1,304,15,46ac9b03-54d2-4d3a-8e62-11aef0788f35,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,3,0,3,No,,,,3300.2092,209th & Perry
1,305,15,9482a7af-a387-47d8-8694-34704054153b,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,3,0,No,,,,3300.2092,209th & Perry
1,306,15,2089a6e1-fd36-42b8-8a7e-58222f33b3e1,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,2,No,,,,3300.2092,209th & Perry
1,307,15,90bc9cd0-0ded-44e1-8f95-ec1c786bf51f,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,3,0,No,,,,3300.2092,209th & Perry
1,308,15,5cb4c95f-775a-42a0-8360-ed8b9bada9a4,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,4,0,No,,,,3300.2092,209th & Perry
0,309,-1,0d190069-ee4d-4afa-8e01-55308c0ea7fd,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,0,
1,310,15,78a90f30-00c2-490e-8f77-cefb9db31378,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,0,No,,,,3300.2092,209th & Perry
1,311,12,e69baf0b-2047-44b3-8297-dd11034701f4,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,3300.2091,E 209th & Hull
1,312,90,132d6e75-799e-4fc1-8fc1-ef6267649666,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,2,0,2,No,,,,3240.2072,E 207th & Perry
1,313,90,c9d8fe37-6aec-4f2e-873b-f1dac39553ca,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,4,No,,,,3240.2072,E 207th & Perry
1,314,90,5de42f24-49f5-4d44-8bb3-1a4ab152a71a,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,0,3,No,,,,3240.2072,E 207th & Perry
1,315,90,860587b9-d164-46e3-8837-fdee061e5354,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,0,No,,,,3240.2072,E 207th & Perry
1,316,90,a1893fa0-27e3-4055-84d1-6ab6b615c8cc,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,5,No,,,,3240.2072,E 207th & Perry
1,317,90,6dd40f86-da94-437a-88d8-7a77111da551,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,0,4,No,,,,3240.2072,E 207th & Perry
1,318,90,846f30d9-5c17-472c-81d3-dc7becba240e,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,5,4,0,No,,,,3240.2072,E 207th & Perry
1,319,90,9f8f9411-3509-40a8-89ac-cb53b036e112,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,1,4,1,No,,,,3240.2072,E 207th & Perry
1,320,90,a1d86006-f27e-43e9-84b7-8fdb3ae42b0c,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,0,No,,,,3240.2072,E 207th & Perry
1,321,90,da3e45c4-ecf7-4006-8ec1-45ca46015a47,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,5,No,,,,3240.2072,E 207th & Perry
1,322,90,62839290-b1e9-4360-81a8-9684801f065d,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,4,3,No,,,,3240.2072,E 207th & Perry
1,323,90,f73ffc7f-0b78-49ab-8347-bf8ed7eaa68b,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,5,0,No,,,,3240.2072,E 207th & Perry
1,324,90,760180cf-90a1-44d6-805f-ac36ec3281a0,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,3,0,0,No,,,,3240.2072,E 207th & Perry
1,325,90,51e73dbe-d3f2-4827-8368-082879e7940e,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,0,3,No,,,,3240.2072,E 207th & Perry
1,326,90,7d3fb083-a590-43e2-87ed-efe5f1c5547b,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,4,2,No,,,,3240.2072,E 207th & Perry
1,327,90,af747dfd-ef5e-408b-855e-9a4a764cd002,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,4,No,,,,3240.2072,E 207th & Perry
1,328,90,8eb40484-1651-41c6-867a-13f00f88f447,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,4,3,No,,,,3240.2072,E 207th & Perry
1,329,90,0e4b9979-a0ce-4a5c-8d22-468113632d54,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,5,No,,,,3240.2072,E 207th & Perry
1,330,90,baaf281e-cb11-44ec-8400-f3d92d601d04,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,3,No,,,,3240.2072,E 207th & Perry
1,331,90,2fcc6442-62fd-428b-8281-e38ff658cd57,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,4,0,No,,,,3240.2072,E 207th & Perry
1,332,90,cbae55f2-ecfe-43f8-8954-6d4d2f2268fc,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,3,0,3,No,,,,3240.2072,E 207th & Perry
1,333,90,d83b4047-5914-4322-866e-6b4b5b17043e,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,4,5,No,,,,3240.2072,E 207th & Perry
1,334,88,fa58f291-23cb-4dc5-82a9-9cb15dd5c632,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,207.2,John C McCarthy & Perry
1,335,26,c3cab108-d5f1-48f6-8f8b-154933a21879,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,0,E 207th
1,336,112,eda6e039-8e13-4ddc-8c55-53490a9a9264,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,2,No,,,,3180.2,205th & Perry
1,337,112,93d8071b-eb4e-4b89-8dea-f1fdd29631a7,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,4,No,,,,3180.2,205th & Perry
1,338,112,d77742b5-e528-4e37-81c6-cd631806af56,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,5,0,No,,,,3180.2,205th & Perry
1,339,112,60d8cf2c-9931-4ec9-82d9-71802deb1a33,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,3,5,0,No,,,,3180.2,205th & Perry
1,340,110,73060c51-5740-47ed-8c2d-87aa468ecec5,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,4,5,3,No,,Broken underside for roof,,100.204,205th & Perry
1,341,112,7b1aff77-b858-4f81-81fc-d8170c3d40de,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,4,0,No,,,,3180.2,205th & Perry
1,342,112,f4741070-2d5f-4043-8664-173afb7c4048,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,4,No,,,,3180.2,205th & Perry
1,343,110,f1d5f8ef-2b29-4698-8204-bb2e1e3fc31c,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,3,4,No,,,,100.204,205th & Perry
1,344,112,0ab4b6be-f335-4387-86ee-ba840e68076e,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,4,No,,,,3180.2,205th & Perry
1,345,112,0bd741e4-09a1-48d4-8d2b-1d678c610e05,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,4,No,,,,3180.2,205th & Perry
1,346,33,dfdea674-2444-4f97-8fe4-a686c1f77b52,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,4,0,0,No,,,,3130.2042,204th & Perry
1,347,112,08c82f82-86b8-4363-8cf9-2f9f05c77f3c,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,4,0,No,,,,3180.2,205th & Perry
1,348,112,d9512c61-8022-45ac-8d11-ce7396660c9b,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,4,4,No,,,,3180.2,205th & Perry
1,349,33,769b0e81-3120-4c8c-8734-fdd6eea73875,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,3130.2042,204th & Perry
1,350,112,78a21fdb-e64e-460b-808c-93fc17f4aa06,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,3,4,0,No,,,,3180.2,205th & Perry
1,351,33,ceefa225-d4ef-4494-8621-716dba42234a,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,3130.2042,204th & Perry
1,352,33,bbc50026-c149-4a7f-81ae-91bc1ef343f5,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,3130.2042,204th & Perry
1,353,33,dcd284c8-c272-45e0-8ffd-f3824870dbe3,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,1,No,,,,3130.2042,204th & Perry
1,354,33,38e39277-c028-4272-8bb9-7613d0c078c7,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,3130.2042,204th & Perry
1,355,33,bfcbae2f-318d-4895-8a21-f6ee348fbe4e,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,2,0,No,,,,3130.2042,204th & Perry
1,356,33,bf03a3d2-3ff2-47df-8960-c30d29e6a64f,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,3130.2042,204th & Perry
1,357,33,f2d0b4d1-5785-4682-82e6-44d11a8996a2,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,3,2,0,No,,,,3130.2042,204th & Perry
1,358,33,a7a863be-8ba2-4a7f-8370-c917ae0a8b5a,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,0,No,,,,3130.2042,204th & Perry
1,359,33,bda45135-700e-49eb-874b-41c9ab6c617a,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,3,2,0,No,,,,3130.2042,204th & Perry
1,360,33,95d5d03b-4c3b-443f-81cf-4697b5f2256b,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,5,5,No,,,,3130.2042,204th & Perry
1,361,33,676baa23-0785-4aec-8f75-5ef4fab1a430,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,3,4,0,No,,,,3130.2042,204th & Perry
1,362,33,e5fcbfc4-aa2d-431c-8afe-a19b2d176161,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,4,2,0,No,,,,3130.2042,204th & Perry
1,363,18,eb3aaf0a-704e-4ccb-8428-e01ebe07aeb4,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,4,0,0,No,,,,3240.207,E 207th & Decatur
1,364,18,ab45bb62-b7c0-4505-8b2c-42efa3c498fe,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,3,0,0,No,,,,3240.207,E 207th & Decatur
1,365,18,082f542e-5383-4539-852f-0a9d520c7e29,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,3,3,0,No,,,,3240.207,E 207th & Decatur
1,366,18,bebc6752-f3a7-4893-8b76-2cc330e6e890,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,3,3,0,No,,,,3240.207,E 207th & Decatur
1,367,18,44c34033-7030-43a6-85cd-1aa20cc89632,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,3,3,0,No,,,,3240.207,E 207th & Decatur
1,368,18,1d4878ec-2ee5-4e66-8fcd-d11807a9fd2d,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,5,4,No,,,,3240.207,E 207th & Decatur
1,369,18,b187d6b8-00ad-4d35-8e05-107e214e115f,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,4,3,No,,,,3240.207,E 207th & Decatur
1,370,18,88cea6f6-a74f-4022-8e2c-320355fed9b9,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,4,4,No,,,,3240.207,E 207th & Decatur
1,371,18,8b4f481c-ce39-4709-8edf-2e5765a0998a,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,5,5,No,,,,3240.207,E 207th & Decatur
1,372,18,c5e622d8-45cc-42cb-8638-064c0bf327d0,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,5,0,3,No,,,,3240.207,E 207th & Decatur
1,373,18,756ac8d3-90cd-47e4-8658-d4678a2c7799,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,0,2,No,,Greenery downfall may be due to insufficient sunlight,,3240.207,E 207th & Decatur
1,374,18,c71b48af-2a62-474c-8912-c1e890162946,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,3,0,0,No,,,,3240.207,E 207th & Decatur
1,375,18,be71a337-73a3-4949-81bc-f638ec767c9c,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,5,5,0,No,,,,3240.207,E 207th & Decatur
1,376,18,e309b9a6-f786-4d17-8d59-c1f3927a8f11,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,5,4,No,,,,3240.207,E 207th & Decatur
1,377,18,9bea9cbe-c281-4cdf-8c0e-996a2c738605,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,2,4,3,3,No,,Balcony looks like it's about to fall,,3240.207,E 207th & Decatur
1,378,18,1a160203-f54f-4472-876a-1090e500596e,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,4,3,3,No,,,,3240.207,E 207th & Decatur
1,379,18,f1f55cc8-b8f3-47d8-8c67-98ca5fb2fb96,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,4,0,0,No,,,,3240.207,E 207th & Decatur
1,380,11,baa954b0-2e87-45e4-8dcb-9ef36f05f958,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,5,0,0,No,,,,3300.209,E 209th & Decatur
1,381,95,b2b791a6-d7fe-403f-840b-4e820bf3d7f0,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,3,0,0,No,,,,3300.20901,209 & Parkside Place
1,382,93,18630886-bfa3-4305-8823-aa9f9be28b98,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,3,3,0,0,No,,,,3240.207,207 & Parkside Place
1,383,11,bdca11e0-702b-4535-849e-f9b2dc2fdd71,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,5,4,5,2,No,,,,3300.209,E 209th & Decatur
1,384,11,9afa7612-d361-49fe-8e9f-a1ae1e4a8ea7,04/16/2022,ar8618_Bard1,04/16/2022,ar8618_Bard1,4,3,4,3,No,,,,3300.209,E 209th & Decatur
1,385,11,456d2c6b-170d-4941-8029-46a40e9df833,04/17/2022,ar8618_Bard1,04/17/2022,ar8618_Bard1,4,4,4,3,No,,,,3300.209,E 209th & Decatur
1,386,11,f65330c2-85d6-4bbe-8d31-ecddc66208bd,04/17/2022,ar8618_Bard1,04/17/2022,ar8618_Bard1,4,3,3,0,No,,,,3300.209,E 209th & Decatur
1,387,11,5ec619c2-e3a0-4590-852b-67501d6b33d7,04/17/2022,ar8618_Bard1,04/17/2022,ar8618_Bard1,4,5,4,0,No,,,,3300.209,E 209th & Decatur
1,388,11,5f756196-ee89-4b0d-8d6a-519951ea7984,04/17/2022,ar8618_Bard1,04/17/2022,ar8618_Bard1,4,4,3,0,No,,,,3300.209,E 209th & Decatur
1,389,11,1dc4fcd3-654e-4cc1-88b0-4b404b6799ed,04/17/2022,ar8618_Bard1,04/17/2022,ar8618_Bard1,5,4,0,2,No,,,,3300.209,E 209th & Decatur
1,390,11,1c0e25f9-f629-4a79-8f9d-1f0b09a13120,04/17/2022,ar8618_Bard1,04/17/2022,ar8618_Bard1,4,3,0,2,No,,,,3300.209,E 209th & Decatur
